episode,instance_id,epsilon,total_reward,td_diff_mean,td_diff_max,td_diff_min,network_diff,lost_opportunities,final_profit,n_penalties,n_bonuses,remaining_capacity
252,627,0.9703125,5.178861788617886,0.07512447,0.5241224,7.021427e-05,0.063737266,26,15288.0,0,0,257.0
253,732,0.97019375,6.443850267379679,0.077231415,0.4336076,0.0023880005,0.06254831,23,19280.0,0,0,118.0
254,960,0.970075,6.5401519949335025,0.074071445,0.47710755,0.0014576912,0.059471976,22,20338.0,0,1,74.0
255,727,0.96995625,4.383974358974359,0.08191135,0.5807066,0.002595663,0.056763027,27,13678.0,0,0,254.0
256,889,0.9698375,4.6884678747940685,0.07159719,0.41906187,0.0022258759,0.056582678,22,13926.0,2,3,41.0
257,265,0.96971875,6.349750581975391,0.08322948,0.7490627,0.0011878014,0.055193145,13,18793.0,5,6,36.0
258,627,0.9696,4.861449864498646,0.08635471,0.39564914,0.00030064583,0.053245198,26,14351.0,0,0,103.0
259,621,0.96948125,4.006394640682094,0.07270252,0.656436,0.0007452965,0.05166629,22,13157.0,3,3,22.0
260,146,0.9693625,6.348432288192125,0.07768947,0.5276106,0.0005850792,0.05058373,14,16934.0,2,9,47.0
261,941,0.96924375,4.597539543057997,0.08239629,0.6096263,0.0014226437,0.052258775,28,13080.0,0,0,376.0
262,405,0.969125,5.046034639927073,0.061579842,0.6192492,0.0003066063,0.05405463,13,14961.0,4,9,6.0
263,344,0.96900625,3.263073979591837,0.06659809,0.5762836,0.002518177,0.054963272,30,10233.0,0,0,461.0
264,332,0.9688875,5.2561872909699,0.07437261,0.38236415,0.0011744499,0.056668714,17,16314.0,5,3,9.0
265,808,0.96876875,5.319986979166666,0.06120665,0.48563612,0.00037932396,0.053479984,25,16343.0,0,0,80.0
266,611,0.96865,5.428791509756931,0.09235575,0.5204735,0.0023822784,0.050758168,18,14397.0,2,7,1.0
267,834,0.96853125,4.87483745123537,0.05105267,0.23257422,4.4107437e-05,0.051722124,26,14995.0,0,0,46.0
268,616,0.9684125,5.529526916802611,0.058232754,0.39175713,0.00042915344,0.05428372,23,16948.0,1,1,57.0
269,454,0.96829375,5.698743386243386,0.080260955,0.59521234,6.6280365e-05,0.055150986,24,17233.0,0,0,221.0
270,525,0.968175,4.389044289044288,0.08168781,0.4470646,0.0005583763,0.05249043,19,12880.0,4,5,51.0
271,222,0.96805625,5.624371373307544,0.063549064,0.42583784,0.0007711053,0.047222827,13,17757.0,6,5,3.0
272,537,0.9679375,4.58421052631579,0.055720348,0.185108,2.360344e-05,0.044685613,26,13439.0,1,0,40.0
273,487,0.96781875,5.342529467983435,0.08757263,0.66629356,0.0016345978,0.04823153,13,17398.0,7,5,7.0
274,598,0.9677,5.120111731843576,0.06169297,0.45180392,0.002219677,0.047266718,25,16497.0,0,0,264.0
275,744,0.9675812500000001,6.157650096836669,0.060588192,0.2513957,0.0005683899,0.05019529,21,19696.0,2,0,68.0
276,6,0.9674625,3.9794820047090482,0.05901603,0.4587629,0.00014352798,0.04988782,29,11831.0,0,0,67.0
277,163,0.96734375,5.1030716723549485,0.065713175,0.61184204,0.0015032291,0.049891587,23,14366.0,1,3,20.0
278,0,0.967225,5.849324324324324,0.07202679,0.44298634,0.0010344982,0.048277277,22,17018.0,1,2,14.0
279,281,0.9671062500000001,3.9891732283464565,0.06020501,0.45371085,0.00088763237,0.049491346,29,12159.0,0,0,196.0
280,992,0.9669875,4.818999999999999,0.07794166,0.5905268,0.0011866093,0.04671387,20,13557.0,2,5,24.0
281,952,0.9668687499999999,6.16711140760507,0.06973598,0.53917515,0.00010585785,0.046437472,24,18489.0,0,0,356.0
282,441,0.96675,4.642739545604215,0.08780912,0.5273061,0.00046491623,0.047873825,27,14100.0,0,0,226.0
283,387,0.96663125,3.738448790188929,0.06748118,0.28942618,0.0006735325,0.0474945,20,12184.0,6,3,18.0
284,33,0.9665125,3.790601023017903,0.085116304,0.76158476,0.00019693375,0.047439158,29,11857.0,0,0,196.0
285,247,0.96639375,4.679309177108025,0.08135673,0.8290528,0.00044107437,0.047864478,27,13818.0,0,0,120.0
286,48,0.966275,5.902852614896989,0.072250545,0.58192843,0.00015711784,0.046800453,12,18308.0,5,6,13.0
287,898,0.96615625,6.31986970684039,0.06109565,0.45620692,0.0014064312,0.04877545,23,19402.0,0,0,80.0
288,608,0.9660375,6.593153390388414,0.06740208,0.65515,0.00019526482,0.05112272,23,20030.0,0,0,217.0
289,589,0.96591875,5.765784114052954,0.0765212,1.0492151,4.9829483e-05,0.050271895,25,16986.0,0,0,173.0
290,398,0.9658,7.494385527136617,0.064768404,0.41588593,1.0967255e-05,0.048909172,16,24027.0,2,2,13.0
291,710,0.96568125,5.815218902015289,0.048892647,0.185125,0.00072836876,0.04759897,19,17024.0,3,2,31.0
292,168,0.9655625,4.6778887778887785,0.07294833,0.56787276,0.0016903877,0.049909562,25,14348.0,1,0,14.0
293,625,0.96544375,4.854122111072784,0.06805941,0.45740056,0.00034093857,0.04747422,20,14362.0,4,3,18.0
294,786,0.965325,4.444699704627502,0.062629685,0.5142462,0.0003796816,0.047757283,25,13543.0,1,1,2.0
295,804,0.96520625,6.372754195459032,0.058457505,0.59415865,0.0010859966,0.048233125,16,18759.0,3,5,6.0
296,373,0.9650875,2.829054054054054,0.056868922,0.46744037,0.0007882118,0.046057303,32,8374.0,0,0,275.0
297,427,0.96496875,4.108621860149355,0.065326616,0.33322155,0.00032830238,0.047409322,28,12104.0,0,0,146.0
298,601,0.96485,4.455813953488372,0.08181574,0.4810089,0.0029940605,0.04749845,27,14370.0,0,0,351.0
299,462,0.96473125,2.4342062193126024,0.06306469,0.5048566,0.00078463554,0.04763046,31,7131.0,1,2,64.0
300,152,0.9646125,5.083925712455974,0.06082708,0.42756665,0.00051140785,0.04675806,18,16814.0,5,2,23.0
301,898,0.96449375,5.409446254071661,0.07352519,0.7846522,0.0007750988,0.04819048,16,16300.0,4,5,19.0
302,906,0.964375,5.279541734860884,0.06677031,0.5340998,0.0005083084,0.048494067,23,16129.0,1,1,32.0
303,125,0.96425625,4.955179349648004,0.06585395,0.37235188,6.556511e-05,0.04702875,26,14483.0,0,1,27.0
304,541,0.9641375,6.146555520603965,0.070715085,0.30083752,0.00018620491,0.044931114,22,19222.0,0,1,14.0
305,567,0.96401875,5.4904505716207135,0.06988891,0.51676303,0.0031108856,0.045023832,24,16626.0,1,0,91.0
306,774,0.9639,4.6197389885807505,0.056839496,0.2705643,0.003207922,0.045185935,24,14466.0,2,1,2.0
307,412,0.96378125,4.89851729818781,0.07140636,0.5159687,0.0035705566,0.046071142,26,14867.0,0,0,143.0
308,197,0.9636625,3.8685770750988144,0.057864636,0.4225901,0.0001399517,0.047567993,29,11745.0,0,0,140.0
309,132,0.96354375,4.398101051203799,0.06366754,0.47662497,0.00201869,0.04755233,28,12970.0,0,0,88.0
310,256,0.963425,3.695411148752695,0.061546054,0.3472147,0.00081825256,0.047024902,29,11999.0,0,0,185.0
311,41,0.96330625,3.789942711648631,0.07019251,0.46149534,0.000644207,0.045756128,16,11908.0,6,6,6.0
312,489,0.9631875,4.532840722495894,0.06253046,0.4007945,0.0007865429,0.04686178,15,13498.0,6,7,7.0
313,791,0.96306875,4.107386918320859,0.075992525,0.49392313,0.00053310394,0.045722257,20,12622.0,4,4,18.0
314,787,0.96295,4.34457671957672,0.05076966,0.23356676,0.0009036064,0.045331616,28,13138.0,0,0,180.0
315,125,0.96283125,5.398927254441838,0.051712733,0.38343215,0.00043725967,0.0456252,16,16105.0,5,5,13.0
316,513,0.9627125,4.1658690594882035,0.054068387,0.30358148,0.0012407303,0.048069865,23,12836.0,3,2,6.0
317,89,0.96259375,4.114098360655738,0.053810876,0.2223854,0.0010410547,0.04802035,24,13158.0,3,1,2.0
318,715,0.962475,6.054348518636507,0.080063716,0.7368971,0.0009980202,0.04614244,20,17749.0,0,4,3.0
319,175,0.96235625,6.098286453281603,0.0720905,0.33316186,0.0011014938,0.04588599,23,18862.0,0,0,119.0
320,408,0.9622375,7.510290237467019,0.06846817,0.43772292,0.0024130344,0.04759662,17,22468.0,1,2,26.0
321,520,0.96211875,4.408330703692016,0.06391921,0.73495185,0.0004017353,0.047092274,27,13970.0,0,0,344.0
322,310,0.962,3.9586250795671543,0.07986618,0.36717176,0.0014588833,0.04769586,28,12438.0,0,0,289.0
323,644,0.96188125,4.549018324607331,0.06572091,0.32953846,0.0004439354,0.050577495,17,14513.0,6,4,22.0
324,974,0.9617625,6.86411559225151,0.06207792,0.27162886,0.0009250641,0.051048543,18,21930.0,2,1,66.0
325,744,0.96164375,4.964493221433183,0.06649425,0.38272983,0.00025248528,0.049487475,26,15380.0,0,0,98.0
326,389,0.961525,4.163958736299163,0.058862776,0.26489824,0.00010037422,0.04800284,26,13537.0,2,0,74.0
327,154,0.96140625,5.199670836076366,0.065498486,0.24253869,0.00019693375,0.04736041,12,15189.0,6,8,18.0
328,628,0.9612875,5.37397492375466,0.06856588,0.31335896,1.3113022e-05,0.04831359,16,17039.0,6,2,21.0
329,380,0.96116875,7.163931171409662,0.058195025,0.4020859,0.0005545616,0.052284032,18,21045.0,1,3,20.0
330,575,0.96105,5.047028086218159,0.06080538,0.36042607,0.00080895424,0.051373508,14,15454.0,4,4,0.0
331,144,0.96093125,8.828119855120184,0.067755714,0.36573672,0.0029716492,0.052287277,15,26811.0,2,2,13.0
332,16,0.9608125,4.7627175368139225,0.049520135,0.27898693,0.000667572,0.04925896,26,14231.0,0,0,123.0
333,944,0.96069375,6.9185359301544676,0.069819726,0.3712067,0.002778232,0.05081776,14,21199.0,5,3,23.0
334,239,0.960575,4.917940308297802,0.066315465,0.3578388,9.036064e-05,0.049047634,25,14385.0,0,2,78.0
335,885,0.96045625,4.541320942582144,0.06849571,0.3770579,0.00046872348,0.048225436,27,13683.0,0,0,373.0
336,335,0.9603375,5.188323917137477,0.07017155,0.46843606,0.00021123886,0.048217203,25,16530.0,0,0,97.0
337,472,0.96021875,4.868376584188291,0.070967324,0.28515625,0.0010244846,0.049951747,24,15471.0,0,2,13.0
338,7,0.9601,3.34925060996863,0.058315977,0.2893963,0.003070116,0.051055375,31,9609.0,0,0,522.0
339,149,0.95998125,6.161335140630294,0.070205756,0.38185084,0.00137043,0.049300816,23,17887.0,0,1,80.0
340,483,0.9598625000000001,7.055102040816327,0.0648126,0.2501566,0.0015907288,0.04904004,22,20742.0,0,0,76.0
341,411,0.95974375,5.891444194274685,0.065939344,0.44689733,0.000869751,0.049499515,20,16762.0,0,5,22.0
342,952,0.959625,7.925617078052035,0.057282742,0.3056888,0.0018670559,0.049285006,20,23761.0,0,0,51.0
343,799,0.95950625,5.2622388525101345,0.058087647,0.28730798,0.0010185242,0.04906259,25,16876.0,0,0,123.0
344,64,0.9593875000000001,5.008135593220337,0.06384021,0.5997315,0.000592947,0.049348664,20,13889.0,2,5,1.0
345,341,0.95926875,3.16575591985428,0.057673376,0.4118811,0.001294136,0.051341504,30,10428.0,0,0,449.0
346,715,0.95915,4.169448869066581,0.05826802,0.31345344,0.00018835068,0.05074176,19,12774.0,4,5,28.0
347,917,0.95903125,4.4627625716104395,0.061490815,0.52631557,0.0013988018,0.049338873,27,14022.0,0,0,327.0
348,803,0.9589125000000001,8.182605682605685,0.05661578,0.48747095,0.00024318695,0.04977618,20,23615.0,0,0,23.0
349,219,0.95879375,4.729825693996126,0.05990368,0.3405102,0.0010149479,0.049391236,27,14653.0,0,0,431.0
350,572,0.958675,4.691319444444445,0.06795349,0.2919414,0.000702858,0.050846208,27,13511.0,0,0,341.0
351,90,0.95855625,3.927145359019265,0.060428087,0.4312396,0.0011620522,0.04912576,29,11212.0,0,0,352.0
352,21,0.9584375,6.166015624999999,0.063899994,0.44147855,0.00037002563,0.04888487,23,18942.0,0,0,122.0
353,668,0.95831875,6.049386920980927,0.06888614,0.36689752,1.7166138e-05,0.052420285,24,17761.0,0,0,46.0
354,951,0.9582,5.411018577834723,0.06708966,0.4046992,9.894371e-05,0.049742144,16,18142.0,6,2,9.0
355,142,0.95808125,6.153664147223133,0.06647083,0.4133519,0.0004966259,0.050551202,20,18117.0,1,3,63.0
356,994,0.9579625,3.789959016393443,0.062419076,0.29476503,0.0004389286,0.049007844,30,11097.0,0,0,300.0
357,332,0.95784375,4.976923076923076,0.07667301,0.2947824,0.002100706,0.05076864,26,14881.0,0,0,189.0
358,681,0.957725,5.842423283770959,0.07730163,0.30453715,0.00068354607,0.04952043,22,18784.0,1,0,40.0
359,641,0.95760625,8.410825439783489,0.07494897,0.360918,0.0016269684,0.053126264,10,23680.0,3,7,1.0
360,35,0.9574875,5.655867433209334,0.066207506,0.3379373,0.00072979927,0.05350734,23,16133.0,0,2,64.0
361,628,0.95736875,5.639512029820399,0.061206315,0.29260707,4.053116e-05,0.053597737,18,16052.0,3,5,8.0
362,273,0.95725,3.942124301216705,0.058931053,0.2714661,0.00011396408,0.05672033,29,11988.0,0,0,254.0
363,717,0.95713125,4.617503805175038,0.05594926,0.17189336,0.001156807,0.05490752,24,14840.0,1,2,55.0
364,600,0.9570125,5.546422683811407,0.05055918,0.2823677,0.00026988983,0.05857027,24,16519.0,0,1,81.0
365,969,0.95689375,7.159934853420195,0.064729355,0.4258666,0.0002863407,0.058223203,16,22902.0,4,1,16.0
366,265,0.956775,4.288327236448287,0.053407893,0.39016497,0.00029826164,0.0572656,28,12895.0,0,0,111.0
367,702,0.95665625,4.648929266709928,0.0674675,0.28477693,0.001972437,0.053051192,27,14328.0,0,0,103.0
368,844,0.9565375,4.869023569023569,0.057777908,0.27890575,0.00028896332,0.05153701,27,14461.0,0,0,256.0
369,358,0.95641875,6.363459604425074,0.06770883,0.5023011,0.0004117489,0.050784398,14,17789.0,3,7,36.0
370,488,0.9563,4.204915310528063,0.072349854,0.46422672,0.0020489693,0.050773073,28,12661.0,0,0,329.0
371,758,0.95618125,5.790121033693162,0.05826655,0.3082484,0.00091934204,0.05136585,17,17089.0,3,5,27.0
372,880,0.9560625,5.7141689373297,0.07317275,0.2972443,0.00088763237,0.053101387,22,17364.0,2,0,13.0
373,263,0.95594375,4.818874172185431,0.059612732,0.26806736,0.001714468,0.052353725,26,14553.0,0,0,172.0
374,527,0.955825,3.691310029402156,0.063989565,0.3224504,0.0012277365,0.051411748,27,10993.0,1,2,34.0
375,272,0.95570625,5.018790570550052,0.06254647,0.34489393,0.0013055801,0.0526589,27,14690.0,0,0,299.0
376,128,0.9555875,7.088324873096448,0.06870002,0.37961888,0.0007158518,0.053123116,17,21537.0,3,1,33.0
377,104,0.95546875,5.712896953985742,0.058978587,0.28130287,0.0011293888,0.05457106,24,17630.0,0,0,233.0
378,678,0.95535,4.646317186463172,0.053578954,0.26575816,0.0003976822,0.051231865,27,14004.0,0,0,317.0
379,151,0.95523125,6.739480692410117,0.05730918,0.20931494,0.00013494492,0.055101413,18,18443.0,0,6,16.0
380,231,0.9551125,6.329436325678497,0.05917779,0.24432552,0.0018458366,0.052660044,18,17616.0,2,4,10.0
381,955,0.95499375,3.5809269756585524,0.063447565,0.21461079,0.0028839111,0.05224873,27,11339.0,2,0,53.0
382,246,0.954875,6.472240802675586,0.064918235,0.26955533,0.00064086914,0.053647608,17,19352.0,3,3,12.0
383,28,0.95475625,4.287151200519143,0.067145266,0.34043366,7.1525574e-07,0.05109689,28,13213.0,0,0,420.0
384,102,0.9546375,4.517741935483871,0.073959164,0.4655702,0.0006053448,0.052856922,27,14005.0,0,0,80.0
385,299,0.95451875,4.553158602150537,0.05366358,0.26110232,4.720688e-05,0.052078187,20,12955.0,3,5,2.0
386,956,0.9544,4.091879650598512,0.069558285,0.286945,0.0017409325,0.05200776,28,12648.0,0,0,237.0
387,559,0.95428125,3.591160220994475,0.06276078,0.63697255,0.00065493584,0.05231096,30,11050.0,0,0,147.0
388,512,0.9541625,4.9884589273591295,0.056833446,0.2500776,0.0025396347,0.05202825,21,13223.0,1,6,28.0
389,474,0.95404375,4.056621307666778,0.055136487,0.3215583,0.0008904934,0.053114984,23,11620.0,2,4,40.0
390,893,0.953925,4.816557883888698,0.05099752,0.35990977,9.8228455e-05,0.053058114,27,14021.0,0,0,296.0
391,319,0.95380625,5.361872455902307,0.05762275,0.38253945,0.0005338192,0.05265372,13,15512.0,6,7,10.0
392,63,0.9536875,6.573477406679762,0.05519706,0.4365909,0.00017046928,0.05040588,14,18243.0,2,8,23.0
393,992,0.95356875,3.1899999999999995,0.05817019,0.3910854,0.0009813309,0.05083649,23,9570.0,0,0,0.0
394,631,0.95345,7.454825462012319,0.05161952,0.36042988,0.00053215027,0.052648276,19,21783.0,1,1,48.0
395,298,0.95333125,5.694754098360655,0.060248792,0.2746756,0.00051665306,0.049265657,23,17674.0,1,0,56.0
396,774,0.9532125,4.630179445350734,0.057996575,0.41208196,0.0011339188,0.04905634,23,14498.0,2,1,36.0
397,461,0.95309375,5.269148936170214,0.051922113,0.25004196,0.00071310997,0.04940396,19,16752.0,4,1,11.0
398,154,0.952975,4.702040816326532,0.05854516,0.4977514,0.00041007996,0.049169794,16,15500.0,7,3,3.0
399,829,0.95285625,4.628174603174602,0.05318311,0.28558755,0.00082087517,0.049433306,16,14298.0,6,5,0.0
400,582,0.9527375,7.519322709163346,0.050890755,0.43297505,0.00012350082,0.04948272,18,22347.0,1,2,55.0
401,709,0.95261875,4.83558853986883,0.06335386,0.42147338,0.00081300735,0.04855099,24,13719.0,1,2,4.0
402,489,0.9525,3.7551724137931033,0.05914651,0.3826062,0.0008530617,0.047735617,11,11130.0,9,10,11.0
403,520,0.95238125,7.170905648469547,0.055476163,0.38591683,0.0008881092,0.049732056,18,21457.0,0,4,14.0
404,11,0.9522625,5.618399495904224,0.059257884,0.33769667,0.0005328655,0.049684096,13,18785.0,7,4,29.0
405,274,0.95214375,3.7692823608316566,0.0668191,0.460912,0.0013546944,0.05226427,29,11240.0,0,0,418.0
406,691,0.952025,5.449360865290069,0.04848677,0.23116243,0.0013520718,0.05216661,21,16626.0,2,2,13.0
407,12,0.95190625,4.260488798370672,0.054789823,0.40464056,0.00021958351,0.0516424,23,12846.0,3,2,22.0
408,53,0.9517875,7.6411323328785805,0.055471465,0.35060108,5.00679e-05,0.049324226,10,21231.0,4,8,38.0
409,161,0.95166875,4.487394957983193,0.052095294,0.21248937,0.0005313158,0.0514793,22,12755.0,2,4,27.0
410,70,0.95155,2.5798969072164946,0.05070142,0.44886863,0.00019335747,0.05269226,33,8008.0,0,0,439.0
411,24,0.95143125,3.73126371903418,0.06117047,0.4990723,7.557869e-05,0.049996346,29,11899.0,0,0,248.0
412,489,0.9513125,3.7845648604269297,0.05913989,0.34481072,0.0003349781,0.04840779,24,12742.0,4,0,66.0
413,566,0.9511937500000001,3.8759460348798944,0.047905117,0.21058679,0.00045657158,0.050704986,29,11779.0,0,0,86.0
414,216,0.951075,7.103075871496924,0.06256624,0.5654348,6.198883e-05,0.050566584,19,20491.0,1,2,12.0
415,840,0.95095625,4.213915857605179,0.05348414,0.35391468,0.0006453991,0.05159184,23,13948.0,3,0,52.0
416,638,0.9508375,3.854641559299637,0.045586597,0.23866332,0.00064373016,0.052220568,29,11668.0,0,0,27.0
417,940,0.9507187500000001,7.344784468575189,0.06376964,0.5054203,0.0002529621,0.052289885,17,21713.0,1,3,21.0
418,873,0.9506,7.076382762130979,0.0588287,0.39790595,0.0019049644,0.04951425,13,19970.0,3,6,22.0
419,303,0.9504812499999999,3.534485094850948,0.06172499,0.5949123,0.00028514862,0.04745652,21,10729.0,5,4,31.0
420,480,0.9503625,6.237258687258685,0.05587539,0.28339714,0.00047302246,0.0474246,16,18453.0,2,5,19.0
421,474,0.95024375,4.837470959176899,0.05864356,0.30331188,0.0008687675,0.047684055,16,14274.0,5,6,31.0
422,885,0.950125,6.107865914371057,0.05200106,0.2879789,0.0011401176,0.048857648,24,18403.0,0,0,207.0
423,328,0.95000625,5.011945392491466,0.055345744,0.26686215,0.00023245811,0.047859475,22,13806.0,1,4,10.0
424,549,0.9498875,5.552945069490403,0.056846887,0.2855761,0.00020456314,0.050945286,24,16781.0,0,0,118.0
425,492,0.94976875,7.249983611930515,0.06449788,0.29563975,0.0019299984,0.054444868,14,23035.0,5,2,21.0
426,608,0.94965,2.6606319947333774,0.064422645,0.3433619,0.0007855892,0.055988997,33,8083.0,0,0,606.0
427,844,0.94953125,5.58080808080808,0.064536914,0.24306798,0.0010104179,0.053071037,25,16575.0,0,0,152.0
428,525,0.9494125,4.234965034965034,0.07067798,0.3613608,0.00048303604,0.05235896,17,12117.0,5,7,25.0
429,105,0.94929375,6.208382449246888,0.055125773,0.230596,0.0004787445,0.04919441,22,18655.0,0,1,36.0
430,262,0.949175,3.303764320785597,0.06242633,0.39466512,0.00021219254,0.050087433,31,10093.0,0,0,516.0
431,190,0.94905625,4.031278390655419,0.07724281,0.32577127,0.0009934902,0.05138193,18,13349.0,6,3,59.0
432,114,0.9489375,6.134670202187604,0.07200524,0.5172843,0.00016927719,0.052783787,22,18810.0,1,0,35.0
433,249,0.94881875,4.821704394141145,0.064365074,0.32725942,0.0013804436,0.049510833,24,14184.0,1,2,75.0
434,519,0.9487,6.224132338631203,0.061478302,0.32793224,0.00081419945,0.05115759,23,19189.0,0,0,22.0
435,121,0.94858125,6.847503467406379,0.06597949,0.340217,0.0007352829,0.050015192,18,18883.0,1,4,40.0
436,858,0.9484625,4.417768213956348,0.054423347,0.25588906,0.00027608871,0.05017239,27,14371.0,0,0,253.0
437,813,0.94834375,5.111408083441984,0.05604371,0.18838501,2.2888184e-05,0.050923083,15,16909.0,7,3,3.0
438,20,0.948225,5.752862595419847,0.078499794,0.45141315,0.00018644333,0.048281904,24,18087.0,0,0,115.0
439,193,0.94810625,5.08955223880597,0.07052117,0.44962585,0.00086802244,0.05092461,26,15004.0,0,0,196.0
440,635,0.9479875,7.133064776023203,0.061036322,0.37699366,0.0015046597,0.04929695,17,21203.0,1,4,32.0
441,893,0.94786875,5.913431810374442,0.0716623,0.31400228,0.0006263256,0.04958429,24,17214.0,0,0,127.0
442,54,0.94775,4.797058823529412,0.06006679,0.3072679,0.00027537346,0.051600646,25,15318.0,1,0,74.0
443,956,0.94763125,7.195438369459722,0.061014175,0.23890162,0.0006711483,0.052520346,20,21932.0,0,1,43.0
444,402,0.9475125,5.035714285714286,0.05484042,0.2789719,0.00055265427,0.049784843,26,14805.0,0,0,193.0
445,93,0.94739375,4.4482401656314705,0.064188406,0.4562051,0.0007510185,0.048152298,28,12891.0,0,0,127.0
446,645,0.947275,5.715209619759506,0.055149972,0.44100192,0.00016570091,0.049108714,19,17278.0,2,3,44.0
447,274,0.94715625,6.3467471495640515,0.06383741,0.30010808,0.002002716,0.051836405,23,18926.0,0,0,44.0
448,787,0.9470375,5.374470899470899,0.04832625,0.23698163,0.0011658669,0.04984271,25,15950.0,0,1,90.0
449,525,0.94691875,4.6022977022977,0.06013425,0.32186258,0.0005264282,0.048421565,19,11118.0,1,10,1.0
450,931,0.9468,5.209302325581396,0.047329124,0.33065295,0.0010347366,0.046558052,25,16576.0,0,0,88.0
451,552,0.94668125,3.244429882044561,0.059129495,0.38155818,0.0002989769,0.045877684,31,9902.0,0,0,197.0
452,780,0.9465625,5.74887459807074,0.064311735,0.23619711,0.0015215874,0.046962623,20,18812.0,3,0,15.0
453,184,0.94644375,5.552884305510796,0.06965508,0.37408376,0.00011944771,0.04827911,23,16610.0,0,2,4.0
454,451,0.946325,3.983247753530167,0.047127258,0.34004807,0.00082468987,0.0471361,20,13035.0,5,3,2.0
455,718,0.94620625,7.39352878083661,0.05973095,0.29871884,0.0007445812,0.053067815,19,20400.0,1,2,61.0
456,934,0.9460875,4.16819650937298,0.065452226,0.45071018,0.00058436394,0.050229046,27,12587.0,0,1,26.0
457,82,0.94596875,2.6643990130419453,0.054571625,0.22447371,0.00242424,0.04841366,19,8410.0,8,5,29.0
458,101,0.94585,4.778648383937316,0.056804348,0.4042517,3.5762787e-06,0.04815796,27,14637.0,0,0,276.0
459,328,0.94573125,4.348805460750853,0.05731858,0.6185044,0.0004146099,0.04809771,28,12742.0,0,0,172.0
460,565,0.9456125,4.628735632183908,0.06570936,0.32123852,0.002060175,0.04513439,27,13396.0,0,1,18.0
461,569,0.94549375,5.200655737704919,0.054482803,0.20767069,8.058548e-05,0.04596508,26,15862.0,0,0,356.0
462,983,0.945375,6.311505815781201,0.061969176,0.30359542,0.00045776367,0.049108744,14,20395.0,5,4,6.0
463,754,0.94525625,7.225931131412507,0.056513805,0.24571437,0.004782051,0.047270197,22,20565.0,0,0,15.0
464,970,0.9451375,6.019619823489477,0.057246346,1.0740637,0.0008609295,0.047862086,15,16850.0,3,6,11.0
